customer_id,age,gender,previous_purchases,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,shipping_type,discount_applied,promo_code_used,payment_method,created_at,updated_at
42,67,Male,40,Scarf,Accessories,39,Alaska,M,Orange,Spring,4.5,Standard,Yes,Yes,Cash,2025-03-20 22:46:23,2025-03-20 22:46:23
3717,57,Female,42,Shirt,Clothing,53,Vermont,M,Charcoal,Fall,3.4,Next Day Air,No,No,Bank Transfer,2025-04-28 14:00:15,2025-04-28 14:00:15
1265,52,Male,1,Sweater,Clothing,92,Vermont,S,Blue,Winter,2.5,Next Day Air,Yes,Yes,Venmo,2025-03-24 08:05:55,2025-03-24 08:05:55
3586,39,Female,4,Gloves,Accessories,41,New York,XL,Gray,Winter,4.1,Standard,No,No,Cash,2025-02-03 11:26:05,2025-02-03 11:26:05
1903,31,Male,21,Sandals,Footwear,22,New Mexico,S,Olive,Spring,5.0,Store Pickup,No,No,Bank Transfer,2025-02-17 04:37:19,2025-02-17 04:37:19
1561,57,Male,3,Hat,Accessories,84,Oregon,M,Teal,Winter,3.8,Free Shipping,Yes,Yes,Venmo,2025-03-07 19:05:00,2025-03-07 19:05:00
3756,64,Female,26,Skirt,Clothing,93,Pennsylvania,M,Peach,Fall,3.4,Free Shipping,No,No,Bank Transfer,2025-03-25 11:20:04,2025-03-25 11:20:04
2225,18,Male,38,Gloves,Accessories,25,Nebraska,L,Charcoal,Winter,4.3,Standard,No,No,Credit Card,2025-04-09 19:46:33,2025-04-09 19:46:33
3240,33,Female,30,Sunglasses,Accessories,32,Colorado,M,Charcoal,Fall,2.7,2-Day Shipping,No,No,Credit Card,2025-03-08 13:01:48,2025-03-08 13:01:48
1549,69,Male,43,Dress,Clothing,32,Maryland,M,Silver,Summer,3.7,Store Pickup,Yes,Yes,PayPal,2025-04-04 06:11:35,2025-04-04 06:11:35
1755,66,Male,18,Dress,Clothing,93,Massachusetts,S,Beige,Fall,3.8,2-Day Shipping,No,No,Debit Card,2025-04-11 10:30:19,2025-04-11 10:30:19
2080,32,Male,16,Jeans,Clothing,24,Montana,L,Violet,Summer,3.1,Next Day Air,No,No,Debit Card,2025-02-27 22:08:31,2025-02-27 22:08:31
3088,62,Female,29,Shirt,Clothing,84,North Carolina,M,Charcoal,Spring,3.1,Free Shipping,No,No,Cash,2025-04-28 11:25:17,2025-04-28 11:25:17
1799,40,Male,1,Dress,Clothing,82,North Dakota,L,Magenta,Winter,3.7,Express,No,No,Credit Card,2025-03-29 19:47:08,2025-03-29 19:47:08
391,25,Male,19,Gloves,Accessories,71,Indiana,M,Indigo,Winter,3.2,2-Day Shipping,Yes,Yes,Debit Card,2025-04-19 15:15:07,2025-04-19 15:15:07
2678,45,Female,6,Shorts,Clothing,43,Connecticut,L,Olive,Spring,3.8,Next Day Air,No,No,Debit Card,2025-03-21 09:26:48,2025-03-21 09:26:48
1059,29,Male,49,Scarf,Accessories,33,New Mexico,L,Violet,Summer,3.1,Next Day Air,Yes,Yes,Credit Card,2025-04-07 02:17:53,2025-04-07 02:17:53
188,19,Male,1,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Store Pickup,Yes,Yes,Credit Card,2025-04-09 16:46:54,2025-04-09 16:46:54
3376,51,Female,8,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,Express,No,No,Debit Card,2025-04-22 02:05:07,2025-04-22 02:05:07
252,21,Male,34,Handbag,Accessories,51,Wyoming,XL,Gold,Winter,2.5,Standard,Yes,Yes,PayPal,2025-02-12 21:46:56,2025-02-12 21:46:56
2064,61,Male,32,Shorts,Clothing,86,Indiana,M,Cyan,Fall,2.9,Standard,No,No,Venmo,2025-03-21 14:30:40,2025-03-21 14:30:40
358,18,Male,16,Belt,Accessories,56,Arkansas,M,Olive,Spring,4.0,Standard,Yes,Yes,Bank Transfer,2025-03-09 22:02:47,2025-03-09 22:02:47
279,57,Male,23,Sweater,Clothing,95,Hawaii,M,Orange,Spring,3.7,Express,Yes,Yes,Bank Transfer,2025-04-23 10:16:39,2025-04-23 10:16:39
3677,19,Female,16,Jewelry,Accessories,94,Wisconsin,S,Teal,Spring,4.9,Free Shipping,No,No,PayPal,2025-02-08 20:04:35,2025-02-08 20:04:35
1464,54,Male,1,Jewelry,Accessories,49,Oklahoma,M,Beige,Summer,4.9,Store Pickup,Yes,Yes,Credit Card,2025-04-28 18:33:15,2025-04-28 18:33:15
2962,33,Female,21,Hoodie,Clothing,43,New Hampshire,S,Gold,Fall,2.8,Free Shipping,No,No,Credit Card,2025-04-19 03:16:35,2025-04-19 03:16:35
233,54,Male,32,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Express,Yes,Yes,Bank Transfer,2025-02-06 00:34:05,2025-02-06 00:34:05
611,53,Male,27,Shorts,Clothing,72,Oklahoma,M,Charcoal,Summer,2.5,Free Shipping,Yes,Yes,Debit Card,2025-03-15 13:10:25,2025-03-15 13:10:25
2550,41,Male,11,Jacket,Outerwear,60,Virginia,M,Red,Fall,2.7,Standard,No,No,Credit Card,2025-04-04 22:23:17,2025-04-04 22:23:17
1572,28,Male,11,Jewelry,Accessories,88,Colorado,L,Silver,Winter,4.5,Next Day Air,Yes,Yes,Cash,2025-04-06 18:50:47,2025-04-06 18:50:47
2576,53,Male,9,Shorts,Clothing,96,Minnesota,M,Silver,Fall,4.0,Express,No,No,Cash,2025-04-21 22:17:52,2025-04-21 22:17:52
329,48,Male,9,Coat,Outerwear,50,Florida,M,Yellow,Fall,2.8,Free Shipping,Yes,Yes,Debit Card,2025-04-12 08:05:12,2025-04-12 08:05:12
938,32,Male,18,Shorts,Clothing,24,Iowa,M,Magenta,Summer,2.7,Express,Yes,Yes,Debit Card,2025-02-27 08:28:33,2025-02-27 08:28:33
782,30,Male,12,Scarf,Accessories,44,Vermont,L,Indigo,Winter,3.0,Store Pickup,Yes,Yes,PayPal,2025-03-16 05:17:52,2025-03-16 05:17:52
2236,40,Male,44,Socks,Clothing,82,Illinois,M,Gray,Spring,4.5,2-Day Shipping,No,No,Credit Card,2025-04-03 12:19:57,2025-04-03 12:19:57
69,57,Male,21,Handbag,Accessories,46,Utah,L,Silver,Summer,3.9,Next Day Air,Yes,Yes,Credit Card,2025-02-11 20:03:44,2025-02-11 20:03:44
994,51,Male,25,Sandals,Footwear,90,Iowa,M,Peach,Winter,4.4,Store Pickup,Yes,Yes,Cash,2025-02-16 20:00:12,2025-02-16 20:00:12
1191,62,Male,31,Shirt,Clothing,45,South Carolina,M,Orange,Winter,4.3,Next Day Air,Yes,Yes,Bank Transfer,2025-03-14 15:44:52,2025-03-14 15:44:52
3616,35,Female,4,Dress,Clothing,31,California,M,Gold,Winter,4.4,Free Shipping,No,No,Bank Transfer,2025-02-26 05:05:23,2025-02-26 05:05:23
1225,62,Male,18,Shorts,Clothing,50,Illinois,M,Yellow,Summer,3.7,Store Pickup,Yes,Yes,Bank Transfer,2025-04-17 23:26:33,2025-04-17 23:26:33
3235,49,Female,16,Jewelry,Accessories,96,Washington,M,Black,Winter,2.5,2-Day Shipping,No,No,Bank Transfer,2025-03-24 02:56:59,2025-03-24 02:56:59
2795,33,Female,7,Jacket,Outerwear,24,New York,M,Gold,Fall,3.3,Standard,No,No,PayPal,2025-03-02 17:56:43,2025-03-02 17:56:43
2654,67,Female,24,Blouse,Clothing,36,Wisconsin,L,Lavender,Fall,4.8,Express,No,No,Credit Card,2025-04-16 17:48:27,2025-04-16 17:48:27
3535,65,Female,7,Shoes,Footwear,83,Delaware,M,Gray,Fall,3.2,Express,No,No,Venmo,2025-04-12 18:54:35,2025-04-12 18:54:35
1998,42,Male,10,Backpack,Accessories,25,Connecticut,M,Purple,Fall,4.7,Express,No,No,PayPal,2025-04-30 04:37:31,2025-04-30 04:37:31
3651,51,Female,3,Jeans,Clothing,60,Ohio,M,Silver,Summer,3.5,2-Day Shipping,No,No,Cash,2025-04-16 14:30:52,2025-04-16 14:30:52
2674,67,Female,4,Hoodie,Clothing,21,Nevada,M,Olive,Summer,2.6,2-Day Shipping,No,No,Cash,2025-03-08 15:59:19,2025-03-08 15:59:19
1951,43,Male,26,Backpack,Accessories,78,Arkansas,L,Blue,Summer,4.6,Free Shipping,No,No,Cash,2025-02-10 20:26:50,2025-02-10 20:26:50
2049,45,Male,35,Sneakers,Footwear,64,Michigan,XL,Pink,Winter,3.9,Express,No,No,Credit Card,2025-04-16 00:07:15,2025-04-16 00:07:15
2068,60,Male,23,Pants,Clothing,21,Maryland,XL,Beige,Fall,3.1,2-Day Shipping,No,No,Cash,2025-02-04 18:11:40,2025-02-04 18:11:40
637,41,Male,14,Handbag,Accessories,30,Wisconsin,M,Indigo,Summer,2.8,Store Pickup,Yes,Yes,Cash,2025-03-02 21:24:45,2025-03-02 21:24:45
3724,26,Female,1,Sandals,Footwear,30,Rhode Island,M,Beige,Spring,3.6,Free Shipping,No,No,Venmo,2025-04-23 02:53:29,2025-04-23 02:53:29
785,31,Male,41,Jeans,Clothing,72,Alabama,M,Peach,Winter,3.2,Store Pickup,Yes,Yes,Debit Card,2025-04-26 19:28:19,2025-04-26 19:28:19
523,65,Male,37,Gloves,Accessories,88,Minnesota,M,Blue,Spring,2.5,Store Pickup,Yes,Yes,PayPal,2025-03-29 00:09:22,2025-03-29 00:09:22
2941,61,Female,13,Handbag,Accessories,85,Massachusetts,L,Beige,Summer,4.8,Next Day Air,No,No,Venmo,2025-04-02 07:58:08,2025-04-02 07:58:08
2235,35,Male,26,Boots,Footwear,66,New Hampshire,S,Yellow,Winter,4.0,Express,No,No,Cash,2025-02-03 04:50:11,2025-02-03 04:50:11
3868,46,Female,28,Jacket,Outerwear,21,Maryland,L,Lavender,Summer,2.7,Standard,No,No,Cash,2025-03-17 15:56:24,2025-03-17 15:56:24
3059,41,Female,3,Handbag,Accessories,74,West Virginia,S,Orange,Winter,3.8,Store Pickup,No,No,Venmo,2025-03-20 13:51:56,2025-03-20 13:51:56
1775,46,Male,6,Sweater,Clothing,78,New York,M,Lavender,Spring,3.7,Express,No,No,Bank Transfer,2025-03-01 23:27:16,2025-03-01 23:27:16
1084,35,Male,43,Backpack,Accessories,97,Washington,L,Teal,Summer,3.3,Store Pickup,Yes,Yes,Credit Card,2025-02-05 13:16:39,2025-02-05 13:16:39
1018,21,Male,14,Jacket,Outerwear,53,Oklahoma,L,Orange,Fall,2.5,Express,Yes,Yes,Cash,2025-02-19 23:23:19,2025-02-19 23:23:19
1404,26,Male,20,Backpack,Accessories,20,Georgia,M,Peach,Spring,3.6,Store Pickup,Yes,Yes,Bank Transfer,2025-03-03 14:03:52,2025-03-03 14:03:52
2921,33,Female,3,Sunglasses,Accessories,72,Texas,XL,Brown,Spring,4.9,Free Shipping,No,No,Venmo,2025-03-10 12:38:55,2025-03-10 12:38:55
3197,24,Female,21,Belt,Accessories,59,Wisconsin,L,Maroon,Winter,2.8,Express,No,No,Debit Card,2025-03-24 12:59:16,2025-03-24 12:59:16
1375,22,Male,5,Handbag,Accessories,97,New York,M,Red,Fall,2.7,Free Shipping,Yes,Yes,Debit Card,2025-04-05 08:49:13,2025-04-05 08:49:13
1245,70,Male,2,Socks,Clothing,76,Indiana,S,Silver,Summer,3.9,2-Day Shipping,Yes,Yes,Cash,2025-02-27 22:56:39,2025-02-27 22:56:39
3727,47,Female,36,Belt,Accessories,85,Idaho,XL,Orange,Fall,4.3,Next Day Air,No,No,Debit Card,2025-02-28 23:23:18,2025-02-28 23:23:18
146,24,Male,44,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,Standard,Yes,Yes,Venmo,2025-02-01 03:41:29,2025-02-01 03:41:29
9,26,Male,8,Coat,Outerwear,97,West Virginia,L,Silver,Summer,2.6,Express,Yes,Yes,Venmo,2025-02-03 01:25:33,2025-02-03 01:25:33
394,33,Male,6,Shoes,Footwear,65,Vermont,L,Maroon,Fall,4.2,Standard,Yes,Yes,Credit Card,2025-02-22 13:48:51,2025-02-22 13:48:51
2695,66,Female,34,Sunglasses,Accessories,27,Louisiana,M,Olive,Spring,4.9,Express,No,No,Venmo,2025-04-06 23:21:58,2025-04-06 23:21:58
1993,33,Male,28,Hoodie,Clothing,98,New Jersey,L,Gold,Winter,4.9,2-Day Shipping,No,No,PayPal,2025-03-27 21:42:24,2025-03-27 21:42:24
163,54,Male,31,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,Store Pickup,Yes,Yes,Credit Card,2025-04-09 15:09:06,2025-04-09 15:09:06
2892,47,Female,10,T-shirt,Clothing,73,Ohio,XL,Black,Winter,2.5,Free Shipping,No,No,Venmo,2025-04-09 13:16:27,2025-04-09 13:16:27
1786,47,Male,22,Gloves,Accessories,29,Iowa,S,Peach,Fall,4.1,Next Day Air,No,No,Bank Transfer,2025-04-17 10:30:22,2025-04-17 10:30:22
1107,52,Male,12,Skirt,Clothing,96,Minnesota,L,Violet,Winter,3.6,Store Pickup,Yes,Yes,Credit Card,2025-04-05 04:20:47,2025-04-05 04:20:47
1445,32,Male,26,Sweater,Clothing,36,Vermont,L,Pink,Fall,3.8,Express,Yes,Yes,Venmo,2025-04-28 10:51:42,2025-04-28 10:51:42
3023,58,Female,23,Sandals,Footwear,26,Georgia,M,Lavender,Fall,4.0,Free Shipping,No,No,Debit Card,2025-04-21 05:44:27,2025-04-21 05:44:27
360,31,Male,30,Sneakers,Footwear,74,Georgia,M,Olive,Winter,3.0,Store Pickup,Yes,Yes,Debit Card,2025-03-24 03:53:58,2025-03-24 03:53:58
1420,43,Male,4,Handbag,Accessories,75,Montana,M,Orange,Summer,2.6,Free Shipping,Yes,Yes,Debit Card,2025-03-24 07:00:34,2025-03-24 07:00:34
487,38,Male,37,Sandals,Footwear,63,New Mexico,M,Charcoal,Fall,2.8,Store Pickup,Yes,Yes,Debit Card,2025-02-02 11:09:35,2025-02-02 11:09:35
1188,56,Male,37,Hat,Accessories,89,Iowa,L,Maroon,Fall,3.0,Express,Yes,Yes,Cash,2025-04-30 04:59:45,2025-04-30 04:59:45
14,65,Male,31,Dress,Clothing,51,New Hampshire,M,Violet,Spring,4.7,Express,Yes,Yes,Debit Card,2025-02-11 05:14:59,2025-02-11 05:14:59
1232,66,Male,43,Socks,Clothing,79,Pennsylvania,M,Gold,Spring,4.0,2-Day Shipping,Yes,Yes,Credit Card,2025-04-06 23:35:12,2025-04-06 23:35:12
2056,28,Male,28,Handbag,Accessories,33,Texas,M,Silver,Fall,3.4,2-Day Shipping,No,No,Debit Card,2025-04-14 05:44:56,2025-04-14 05:44:56
3690,47,Female,8,Jewelry,Accessories,30,South Carolina,L,Red,Fall,4.5,Standard,No,No,Cash,2025-03-04 22:36:06,2025-03-04 22:36:06
380,32,Male,46,T-shirt,Clothing,29,Montana,S,Magenta,Fall,4.7,2-Day Shipping,Yes,Yes,Debit Card,2025-02-17 02:10:50,2025-02-17 02:10:50
1975,27,Male,2,Gloves,Accessories,44,Tennessee,M,Peach,Winter,4.6,2-Day Shipping,No,No,Credit Card,2025-02-08 06:23:59,2025-02-08 06:23:59
295,70,Male,19,Skirt,Clothing,20,New Jersey,M,Gold,Spring,4.6,Store Pickup,Yes,Yes,Cash,2025-04-07 17:25:03,2025-04-07 17:25:03
2358,53,Male,40,Shirt,Clothing,67,Michigan,L,Cyan,Fall,4.2,2-Day Shipping,No,No,Bank Transfer,2025-03-12 02:27:22,2025-03-12 02:27:22
758,41,Male,18,Hoodie,Clothing,32,Minnesota,M,Red,Fall,3.8,Store Pickup,Yes,Yes,Debit Card,2025-04-04 14:05:37,2025-04-04 14:05:37
1064,62,Male,35,Hoodie,Clothing,29,Alabama,S,Indigo,Summer,3.3,Free Shipping,Yes,Yes,Bank Transfer,2025-04-22 17:32:32,2025-04-22 17:32:32
2173,28,Male,6,Skirt,Clothing,89,Rhode Island,S,Lavender,Fall,2.8,Store Pickup,No,No,Bank Transfer,2025-02-12 13:39:05,2025-02-12 13:39:05
2348,37,Male,46,Belt,Accessories,64,California,S,Gray,Fall,4.2,Express,No,No,Credit Card,2025-04-23 01:40:02,2025-04-23 01:40:02
3182,31,Female,27,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.4,Free Shipping,No,No,Cash,2025-03-08 09:52:43,2025-03-08 09:52:43
1056,70,Male,24,Jacket,Outerwear,27,Massachusetts,M,Orange,Spring,3.3,Next Day Air,Yes,Yes,PayPal,2025-02-26 20:14:55,2025-02-26 20:14:55
2309,49,Male,22,Sunglasses,Accessories,81,North Dakota,M,Teal,Winter,3.4,2-Day Shipping,No,No,Bank Transfer,2025-04-25 05:14:55,2025-04-25 05:14:55
346,48,Male,27,Shoes,Footwear,59,Wyoming,S,Olive,Winter,4.4,Next Day Air,Yes,Yes,Cash,2025-04-29 11:59:39,2025-04-29 11:59:39
967,58,Male,19,Dress,Clothing,55,Kentucky,M,Brown,Spring,4.9,Express,Yes,Yes,Cash,2025-02-17 06:35:07,2025-02-17 06:35:07
3741,42,Female,26,Pants,Clothing,96,Virginia,M,Silver,Summer,2.6,Store Pickup,No,No,Cash,2025-03-30 11:17:28,2025-03-30 11:17:28
3364,58,Female,46,Sweater,Clothing,23,California,M,Turquoise,Winter,3.0,Next Day Air,No,No,PayPal,2025-02-08 23:06:02,2025-02-08 23:06:02
60,63,Male,4,Belt,Accessories,79,Louisiana,L,Yellow,Spring,4.6,Standard,Yes,Yes,Debit Card,2025-03-29 22:30:01,2025-03-29 22:30:01
2805,65,Female,48,Hoodie,Clothing,76,South Carolina,M,Cyan,Spring,2.8,Standard,No,No,Credit Card,2025-04-14 19:20:47,2025-04-14 19:20:47
1574,36,Male,25,T-shirt,Clothing,31,North Dakota,L,Indigo,Summer,4.3,2-Day Shipping,Yes,Yes,Debit Card,2025-04-01 23:00:34,2025-04-01 23:00:34
2399,65,Male,44,Jacket,Outerwear,81,Florida,M,Orange,Winter,4.3,Free Shipping,No,No,PayPal,2025-03-08 22:11:58,2025-03-08 22:11:58
964,21,Male,14,Boots,Footwear,63,South Carolina,L,Green,Spring,2.5,2-Day Shipping,Yes,Yes,Cash,2025-03-05 20:13:02,2025-03-05 20:13:02
3421,19,Female,35,Hat,Accessories,60,Kentucky,M,Purple,Winter,3.4,Express,No,No,Debit Card,2025-03-06 17:55:42,2025-03-06 17:55:42
1075,48,Male,45,Jewelry,Accessories,71,Tennessee,S,White,Fall,2.6,Standard,Yes,Yes,PayPal,2025-03-24 10:21:54,2025-03-24 10:21:54
1694,63,Male,45,Jacket,Outerwear,88,Tennessee,XL,Olive,Fall,4.9,Standard,No,No,Venmo,2025-04-19 16:28:51,2025-04-19 16:28:51
2979,53,Female,49,Shorts,Clothing,56,Idaho,S,Cyan,Spring,3.9,Free Shipping,No,No,Credit Card,2025-04-23 23:01:51,2025-04-23 23:01:51
2286,34,Male,38,Belt,Accessories,100,Michigan,L,Pink,Summer,4.6,2-Day Shipping,No,No,Cash,2025-02-04 04:44:51,2025-02-04 04:44:51
2717,47,Female,21,Shoes,Footwear,40,Colorado,L,Black,Spring,2.7,Store Pickup,No,No,Debit Card,2025-02-15 17:17:59,2025-02-15 17:17:59
3842,68,Female,8,Jeans,Clothing,57,Mississippi,L,Pink,Fall,4.2,2-Day Shipping,No,No,Cash,2025-02-09 11:28:10,2025-02-09 11:28:10
3482,52,Female,41,Socks,Clothing,67,Ohio,S,Maroon,Summer,3.4,Store Pickup,No,No,Credit Card,2025-02-16 18:35:12,2025-02-16 18:35:12
3483,66,Female,35,Gloves,Accessories,61,Hawaii,M,Gold,Winter,3.9,Next Day Air,No,No,Venmo,2025-03-02 13:30:12,2025-03-02 13:30:12
441,20,Male,34,Shirt,Clothing,89,Oklahoma,XL,Maroon,Winter,3.5,Store Pickup,Yes,Yes,Debit Card,2025-03-16 22:46:44,2025-03-16 22:46:44
3438,22,Female,50,Jacket,Outerwear,62,Oklahoma,S,Green,Winter,3.5,2-Day Shipping,No,No,Venmo,2025-03-28 00:11:02,2025-03-28 00:11:02
478,42,Male,49,Sweater,Clothing,56,North Dakota,M,Green,Summer,3.7,Free Shipping,Yes,Yes,Credit Card,2025-04-06 05:52:20,2025-04-06 05:52:20
3369,30,Female,29,Sandals,Footwear,25,Nebraska,M,Blue,Spring,4.8,Express,No,No,Cash,2025-04-20 10:55:40,2025-04-20 10:55:40
3523,27,Female,13,Pants,Clothing,85,New Jersey,M,Yellow,Spring,3.2,Store Pickup,No,No,Bank Transfer,2025-04-29 08:37:08,2025-04-29 08:37:08
1118,25,Male,24,Sunglasses,Accessories,77,California,L,Lavender,Spring,4.5,Store Pickup,Yes,Yes,PayPal,2025-03-31 00:17:03,2025-03-31 00:17:03
716,33,Male,37,Jeans,Clothing,63,Delaware,L,Green,Spring,2.6,Express,Yes,Yes,Venmo,2025-04-16 10:19:09,2025-04-16 10:19:09
1696,54,Male,1,Hat,Accessories,95,Nebraska,S,Yellow,Fall,4.7,2-Day Shipping,No,No,Venmo,2025-04-10 08:57:47,2025-04-10 08:57:47
1847,68,Male,9,Scarf,Accessories,53,Wisconsin,M,Yellow,Summer,2.9,Standard,No,No,Debit Card,2025-02-27 01:08:19,2025-02-27 01:08:19
3711,60,Female,32,Jewelry,Accessories,40,Hawaii,M,Yellow,Summer,3.6,2-Day Shipping,No,No,PayPal,2025-04-19 03:47:48,2025-04-19 03:47:48
3417,25,Female,11,Sandals,Footwear,53,Alabama,M,Purple,Spring,3.2,Store Pickup,No,No,PayPal,2025-02-03 05:30:10,2025-02-03 05:30:10
7,63,Male,49,Shirt,Clothing,85,Montana,M,Gray,Fall,3.2,Free Shipping,Yes,Yes,Debit Card,2025-01-30 09:58:13,2025-01-30 09:58:13
1530,20,Male,48,Backpack,Accessories,63,Georgia,M,Lavender,Winter,3.1,Free Shipping,Yes,Yes,Venmo,2025-02-24 00:09:57,2025-02-24 00:09:57
1373,64,Male,44,Blouse,Clothing,61,Michigan,M,Gray,Fall,4.0,2-Day Shipping,Yes,Yes,Credit Card,2025-03-12 22:50:44,2025-03-12 22:50:44
126,49,Male,45,Shorts,Clothing,54,California,M,Indigo,Winter,3.6,Next Day Air,Yes,Yes,Cash,2025-03-28 19:24:09,2025-03-28 19:24:09
3525,69,Female,30,Pants,Clothing,74,Michigan,L,Silver,Summer,2.9,Free Shipping,No,No,Credit Card,2025-02-08 12:53:57,2025-02-08 12:53:57
2466,18,Male,20,Sandals,Footwear,63,Texas,M,Brown,Spring,4.4,Free Shipping,No,No,Cash,2025-03-31 22:12:21,2025-03-31 22:12:21
709,37,Male,19,Backpack,Accessories,50,Kentucky,L,Beige,Summer,3.4,Store Pickup,Yes,Yes,Cash,2025-04-12 12:17:51,2025-04-12 12:17:51
2320,56,Male,29,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,5.0,Free Shipping,No,No,Debit Card,2025-02-16 01:16:04,2025-02-16 01:16:04
3412,29,Female,45,Shoes,Footwear,56,New York,L,Gray,Winter,4.9,2-Day Shipping,No,No,Venmo,2025-03-08 17:25:57,2025-03-08 17:25:57
392,37,Male,25,Sweater,Clothing,86,Minnesota,L,Gray,Spring,4.8,Standard,Yes,Yes,Cash,2025-03-18 03:49:29,2025-03-18 03:49:29
2544,27,Male,30,Scarf,Accessories,56,West Virginia,L,Peach,Spring,2.7,Next Day Air,No,No,Debit Card,2025-03-12 00:37:42,2025-03-12 00:37:42
221,39,Male,48,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Express,Yes,Yes,Debit Card,2025-04-12 08:00:36,2025-04-12 08:00:36
986,32,Male,12,Handbag,Accessories,80,West Virginia,M,Gray,Fall,5.0,Express,Yes,Yes,Credit Card,2025-04-26 18:56:42,2025-04-26 18:56:42
3808,38,Female,36,Blouse,Clothing,39,Michigan,L,Peach,Spring,2.9,Next Day Air,No,No,PayPal,2025-04-12 06:07:01,2025-04-12 06:07:01
1239,55,Male,3,Pants,Clothing,77,Wyoming,M,Violet,Winter,3.7,Express,Yes,Yes,PayPal,2025-02-06 09:33:49,2025-02-06 09:33:49
1042,36,Male,11,Shirt,Clothing,25,Minnesota,M,Orange,Summer,4.9,Next Day Air,Yes,Yes,Venmo,2025-04-12 19:01:59,2025-04-12 19:01:59
59,69,Male,29,Hoodie,Clothing,54,Missouri,M,Charcoal,Summer,4.2,Free Shipping,Yes,Yes,Credit Card,2025-02-05 08:57:31,2025-02-05 08:57:31
569,44,Male,36,Pants,Clothing,88,Utah,L,Red,Summer,4.0,Free Shipping,Yes,Yes,Bank Transfer,2025-02-20 14:38:14,2025-02-20 14:38:14
2982,21,Female,37,Pants,Clothing,36,Delaware,L,Pink,Winter,4.9,Standard,No,No,PayPal,2025-02-13 03:42:48,2025-02-13 03:42:48
814,54,Male,14,Handbag,Accessories,45,Montana,S,Olive,Summer,2.9,Store Pickup,Yes,Yes,Credit Card,2025-02-17 03:37:15,2025-02-17 03:37:15
3001,57,Female,7,Sandals,Footwear,70,Ohio,M,Lavender,Winter,3.7,Express,No,No,Cash,2025-03-18 21:48:34,2025-03-18 21:48:34
3268,37,Female,42,Hoodie,Clothing,45,Idaho,L,Pink,Winter,3.0,Store Pickup,No,No,Debit Card,2025-03-31 19:21:20,2025-03-31 19:21:20
704,63,Male,21,Dress,Clothing,87,Connecticut,L,Pink,Summer,3.0,Standard,Yes,Yes,Debit Card,2025-03-13 16:36:03,2025-03-13 16:36:03
3326,29,Female,16,Sandals,Footwear,97,Alaska,M,Maroon,Fall,3.7,2-Day Shipping,No,No,Debit Card,2025-04-26 17:09:36,2025-04-26 17:09:36
262,21,Male,21,Jeans,Clothing,77,California,L,Magenta,Winter,4.9,Standard,Yes,Yes,Cash,2025-02-20 23:58:05,2025-02-20 23:58:05
2657,52,Female,29,Shorts,Clothing,76,Indiana,L,Yellow,Winter,3.6,Express,No,No,Bank Transfer,2025-04-09 00:47:49,2025-04-09 00:47:49
2191,42,Male,33,Belt,Accessories,75,Alaska,S,Maroon,Spring,4.6,Express,No,No,Debit Card,2025-04-18 15:54:01,2025-04-18 15:54:01
1973,54,Male,48,Backpack,Accessories,31,Louisiana,M,Silver,Summer,3.3,Express,No,No,Debit Card,2025-03-21 22:40:40,2025-03-21 22:40:40
1294,23,Male,30,Sweater,Clothing,74,Florida,XL,Yellow,Fall,4.1,Standard,Yes,Yes,Bank Transfer,2025-03-12 10:09:41,2025-03-12 10:09:41
2878,32,Female,34,Socks,Clothing,46,New Jersey,M,Silver,Summer,3.6,Standard,No,No,PayPal,2025-03-25 00:20:21,2025-03-25 00:20:21
1174,44,Male,42,Jewelry,Accessories,76,South Dakota,M,Indigo,Winter,2.5,Express,Yes,Yes,Credit Card,2025-03-09 22:58:39,2025-03-09 22:58:39
3303,36,Female,31,Blouse,Clothing,82,Alabama,XL,Beige,Winter,4.2,Standard,No,No,Venmo,2025-03-21 07:50:26,2025-03-21 07:50:26
1137,23,Male,37,Handbag,Accessories,83,Illinois,S,Cyan,Summer,4.8,Free Shipping,Yes,Yes,Debit Card,2025-03-08 21:20:15,2025-03-08 21:20:15
1627,32,Male,45,Sneakers,Footwear,35,Nevada,L,Orange,Summer,2.6,Next Day Air,Yes,Yes,Bank Transfer,2025-03-07 09:47:28,2025-03-07 09:47:28
718,21,Male,7,Socks,Clothing,90,Alaska,L,Green,Spring,4.2,Express,Yes,Yes,Debit Card,2025-04-02 22:25:48,2025-04-02 22:25:48
1026,60,Male,15,Shirt,Clothing,84,Nebraska,M,Olive,Winter,4.9,Free Shipping,Yes,Yes,Bank Transfer,2025-02-07 17:38:34,2025-02-07 17:38:34
385,70,Male,6,Sweater,Clothing,33,California,M,Beige,Fall,4.5,2-Day Shipping,Yes,Yes,Credit Card,2025-02-14 08:44:29,2025-02-14 08:44:29
